id,id_kab,city_or_regency,year,total_area (km2),population,densities,traffic_density,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,latitude,longitude,cluster,happiness_score
72082023,7208,375.0,2023.0,5883.97,454510.0,77.25,1.0,153.39,67.11,21652.0,1.0,8294.79,0.3368,120.17841,1.0,77.95
72092023,7209,482.0,2023.0,5722.0,171340.0,29.94,1.0,647.3930000000001,66.39,6812.0,1.2,2708.96,-1.2036,121.48201,1.0,75.82
72102023,7210,432.0,2023.0,5196.02,264670.0,50.94,1.0,0.01,69.93,11373.0,1.6,4859.125999999999,-1.385,119.96694,1.0,77.19
72122023,7212,337.0,2023.0,18362.39,148274.0,8.07,1.0,12.705,69.73,26434.0,1.0,2658.77,-1.7207,121.24649,1.0,77.69
72712023,7271,143.0,2023.0,356.35,386560.0,1084.78,1.0,10.09,82.52,30787.0,1.3,7930.213000000001,-0.86972,119.9,1.0,78.05
73022023,7302,73.0,2023.0,1175.53,450325.0,383.08,1.0,37.33,71.21,18871.0,1.0,6661.08,-5.41667,120.23333,1.0,74.77
73032023,7303,29.0,2023.0,390.97,203141.0,519.58,1.0,19.216999999999995,70.57,12754.0,1.0,3037.78,-5.48333,119.98333,1.0,75.57
73042023,7304,222.0,2023.0,796.0,414482.0,520.71,1.0,10.791,65.9,12152.0,1.0,6241.187,-5.63333,119.73333,1.0,70.59
73052023,7305,459.0,2023.0,555.43,312811.0,563.19,1.0,71.048,68.9,12868.0,1.0,4790.139000000001,-5.41667,119.51667,1.0,74.84
73062023,7306,200.0,2023.0,1813.0,801108.0,441.87,1.0,4.154,71.57,28453.0,1.4,14640.423999999999,-5.31667,119.75,1.0,76.67
73072023,7307,437.0,2023.0,865.24,267536.0,309.2,1.0,194.19,68.92,14791.0,1.0,4639.106,-5.21667,120.15,1.0,75.59
73082023,7308,323.0,2023.0,1442.95,407923.0,282.7,1.0,59.624,71.63,26389.0,1.0,5996.21,-5.05,119.71667,1.0,74.42
73092023,7309,373.0,2023.0,888.91,355613.0,400.06,1.0,0.93,70.59,32667.0,1.0,5670.851000000001,-4.7827,119.5506,1.0,75.97
73102023,7310,38.0,2023.0,1201.9,187952.0,156.38,1.0,4.926000000000001,72.36,9427.0,1.0,2840.33,-4.43333,119.68333,1.0,73.42
73112023,7311,67.0,2023.0,4567.36,823079.0,180.21,1.0,4.72,67.81,46935.0,1.0,14877.18,-4.7,120.13333,1.0,74.58
73122023,7312,442.0,2023.0,1385.55,238239.0,171.95,1.0,1.78,70.58,14909.0,1.0,3446.32,-4.3842,119.89,1.0,75.36
73132023,7313,490.0,2023.0,2608.71,386537.0,148.17,1.0,42.234,71.1,24589.0,1.1,5469.027999999999,-4.0,120.16667,1.0,76.55
73142023,7314,430.0,2023.0,1832.3,327919.0,178.97,1.0,0.24,72.71,18204.0,1.0,4780.27,-3.85,119.96667,1.0,75.83
73152023,7315,393.0,2023.0,1896.58,419338.0,221.1,1.0,0.03,72.84,25146.0,1.0,7142.032000000001,-3.61667,119.6,1.0,74.21
73172023,7317,294.0,2023.0,2902.07,379295.0,130.7,1.0,109.981,72.16,21756.0,1.1,6192.598,-2.5577,121.3242,1.0,76.99
73182023,7318,462.0,2023.0,2043.62,289451.0,141.64,1.0,63.097,70.73,9373.0,1.0,3956.37,-3.0024,119.79655,1.0,74.67
73222023,7322,296.0,2023.0,7422.42,333781.0,44.97,1.0,4559.78,71.34,17841.0,1.0,6033.01,-2.6,120.25,1.0,74.09
73252023,7325,295.0,2023.0,6745.92,308532.0,45.74,1.0,21.74,74.35,30696.0,4.0,4460.61,-2.50957,120.3978,1.0,73.96
73722023,7372,145.0,2023.0,89.67,158425.0,1766.76,1.0,20.91,79.03,9312.0,1.0,2895.67,-4.03333,119.65,1.0,74.84
73732023,7373,142.0,2023.0,273.24,192763.0,705.47,1.0,0.48,79.45,10500.0,1.0,3483.32,-2.97841,120.11078,1.0,73.15
74012023,7401,78.0,2023.0,1669.33,120210.0,72.01,1.0,243.109,68.12,5063.0,1.0,2108.2799999999997,-5.31667,122.58333,1.0,76.48
74022023,7402,341.0,2023.0,1858.1,224690.0,120.92,1.0,0.354,70.16,8814.0,1.0,3435.16,-4.96667,122.66667,1.0,75.45
74032023,7403,257.0,2023.0,5351.85,269520.0,50.36,1.0,20.399,72.77,18295.0,1.8,5813.896,-3.91717,122.08823,1.0,75.28
74042023,7404,254.0,2023.0,2958.92,245930.0,83.11,1.0,3145.8,74.72,35684.0,1.0,4114.473,-4.08333,121.66667,1.0,75.07
74052023,7405,259.0,2023.0,4237.74,323790.0,76.41,1.0,16.309,70.32,16452.0,1.1,5372.102,-4.19191,122.44854,1.0,76.31
74072023,7407,491.0,2023.0,450.46,116450.0,258.51,1.0,145.38600000000002,71.43,5768.0,1.0,2060.81,-5.31934,123.5948,1.0,77.24
74082023,7408,256.0,2023.0,2932.25,145640.0,49.67,1.0,0.02,71.04,11227.0,1.0,2424.5919999999996,-3.10452,121.12427,1.0,76.61
74092023,7409,81.0,2023.0,1755.83,68950.0,39.27,1.0,0.0,69.7,4049.0,1.0,973.0629999999999,-5.01457,122.93015,1.0,76.45
74102023,7410,260.0,2023.0,4219.81,72250.0,17.12,1.0,314.861,71.71,5260.0,1.3,1180.6190000000001,-3.41552,121.99081,1.0,75.2
74112023,7411,255.0,2023.0,3992.53,125770.0,31.5,1.0,629.283,69.57,5625.0,1.2,2065.19,-4.01807,121.86172,1.0,76.49
74132023,7413,342.0,2023.0,818.7,89290.0,109.06,1.0,57.38599999999999,67.13,3387.0,1.0,1449.7040000000002,-4.83333,122.48333,1.0,76.88
74142023,7414,80.0,2023.0,836.96,119460.0,142.73,1.0,85.011,65.83,3026.0,1.0,1914.843,-5.31667,122.33333,1.0,76.41
74152023,7415,79.0,2023.0,517.63,99580.0,192.38,1.0,40.04899999999999,66.15,3593.0,1.0,1209.413,-5.56667,122.7,1.0,75.03
74712023,7471,121.0,2023.0,265.79,364220.0,1370.33,1.0,25.03,84.85,28260.0,1.0,9886.37,-3.98333,122.5,1.0,75.79
75012023,7501,58.0,2023.0,1830.87,151610.0,82.81,1.0,1.6179999999999999,68.18,6587.0,1.2,2201.599,0.62689,122.3568,1.0,77.25
75032023,7503,394.0,2023.0,4370.36,157660.0,36.07,1.0,0.91,67.15,8111.0,1.0,2717.385,0.7098,121.59582,1.0,78.49
75042023,7504,68.0,2023.0,1889.0,172301.0,91.21,1.0,0.29,71.51,5699.0,1.0,2843.06,0.50296,123.27501,1.0,77.53
75052023,7505,199.0,2023.0,1703.63,128970.0,75.7,1.0,0.3329999999999999,66.61,4145.0,1.0,2309.8010000000004,0.77,122.31667,1.0,76.1
75712023,7571,111.0,2023.0,70.93,204440.0,2882.28,2.0,20.465999999999998,78.64,10536.0,1.0,2589.89,0.53333,123.1,1.0,78.36
76012023,7601,302.0,2023.0,947.84,181360.0,191.34,1.0,37.32,68.62,5969.0,1.0,2799.173,-3.15,118.86667,1.0,74.28
76032023,7603,310.0,2023.0,3005.88,165310.0,55.0,1.0,8.016000000000002,67.83,3474.0,1.0,2431.5,-2.96492,119.30631,1.0,77.44
76052023,7605,315.0,2023.0,2903.18,204216.0,70.34,1.0,0.02,69.11,14386.0,1.0,3269.987,-1.51639,119.42139,1.0,75.21
76062023,7606,314.0,2023.0,3100.87,141220.0,45.54,1.0,43.538000000000004,67.45,4066.0,1.0,2133.3900000000003,-2.8212,119.2662,1.0,75.8
81012023,8101,309.0,2023.0,10102.92,128648.0,12.73,1.0,23.347999999999995,64.16,3393.0,1.0,2339.929,-7.61186,131.38,1.0,78.01
81032023,8103,307.0,2023.0,2759.07,436090.0,158.06,1.0,0.157,72.45,10763.0,1.1,6769.564,-3.29167,128.9675,1.0,77.67
81042023,8104,76.0,2023.0,7594.98,140462.0,18.49,1.0,7.991000000000001,70.56,2977.0,1.0,2274.942,-3.32767,126.68413,1.0,79.89
81052023,8105,243.0,2023.0,6425.77,107367.0,16.71,1.0,93.75399999999999,65.01,4436.0,1.0,1632.9230000000002,-6.17059,134.46991,1.0,79.96
81062023,8106,424.0,2023.0,6948.4,222449.0,32.01,1.0,38.864000000000004,67.56,3788.0,1.1,4314.125000000001,-3.1027,128.42996,1.0,78.33
81082023,8108,306.0,2023.0,8633.15,85807.0,9.94,1.0,0.04,63.93,2868.0,1.1,1057.721,-7.8296,126.17386,1.0,78.93
81092023,8109,77.0,2023.0,5577.48,79455.0,14.25,1.0,23.499,66.23,1766.0,1.1,1199.904,-3.52187,126.59271,1.0,78.15
81712023,8171,86.0,2023.0,377.0,358826.0,951.79,1.0,33.403,82.06,18531.0,1.0,9006.12,-3.7,128.18333,1.0,79.18
81722023,8172,181.0,2023.0,352.66,91572.0,259.66,1.0,25.192,69.43,3202.0,1.1,1347.5700000000002,-5.64301,132.74934,1.0,78.05
82032023,8203,248.0,2023.0,3304.32,105095.0,31.81,1.0,23.330999999999996,65.29,3045.0,1.2,1630.9850000000001,-1.8646,125.69046,1.0,78.93
82042023,8204,206.0,2023.0,8096.4,255384.0,31.54,1.0,0.0,65.83,17727.0,1.1,4768.723,-0.3955,127.90833,1.0,80.65
82062023,8206,208.0,2023.0,6488.73,97895.0,15.09,1.0,17.755,68.82,5241.0,1.0,1468.756,1.33517,128.48627,1.0,78.97
82082023,8208,402.0,2023.0,2985.75,63897.0,21.4,1.0,56.78399999999999,62.31,1937.0,1.1,886.591,-1.84578,124.78992,1.0,79.33
82712023,8271,178.0,2023.0,162.2,202871.0,1250.75,1.0,0.03,81.35,13675.0,1.1,4723.156,0.89618,127.31016,1.0,81.81
82722023,8272,179.0,2023.0,1703.32,116623.0,68.47,1.0,1.12,72.4,3511.0,1.1,2035.9160000000004,0.60962,127.56981,1.0,79.5
91012023,9101,193.0,2023.0,14320.0,90286.0,6.3,1.0,0.0,69.72,5811.0,1.0,1208.8259999999998,-2.92641,132.29608,1.0,76.02
91022023,9102,225.0,2023.0,18500.0,65530.0,3.54,1.0,2.107,66.72,2914.0,1.0,982.106,-3.66093,133.77451,1.0,75.75
91032023,9103,477.0,2023.0,14953.8,45324.0,3.03,1.0,9.225,61.67,1753.0,1.2,648.6550000000001,-2.7,134.5,1.0,74.31
91052023,9105,320.0,2023.0,14250.94,201730.0,14.16,1.0,913.3970000000002,73.21,10789.0,1.0,6584.93,-0.9,133.75,1.0,72.68
91072023,9107,443.0,2023.0,13075.28,125217.0,9.58,1.0,39.879000000000005,67.49,12028.0,1.1,2106.906,-1.16667,131.5,1.0,73.44
91092023,9109,460.0,2023.0,11529.18,32892.0,2.85,1.0,47.639,55.55,273.0,1.1,575.584,-0.60515,132.48962,1.0,73.61
91102023,9110,324.0,2023.0,5461.69,45064.0,8.25,1.0,84.211,61.29,812.0,1.0,596.746,-1.2155,132.35092,1.0,73.65
91112023,9111,321.0,2023.0,2812.44,37674.0,13.4,1.0,88.25399999999999,61.55,927.0,1.0,578.0740000000001,-1.0798,133.96729,1.0,72.87
91122023,9112,381.0,2023.0,2773.74,40117.0,14.46,1.0,88.345,57.82,320.0,1.0,569.197,-0.93523,133.89587,1.0,76.17
91712023,9171,164.0,2023.0,1105.0,283366.0,256.44,1.0,27.403,79.65,16829.0,1.0,6972.1179999999995,-0.86507,131.25153,1.0,74.58
94012023,9401,328.0,2023.0,46791.63,240609.0,5.14,1.0,138.56799999999998,72.19,18951.0,1.0,4271.643999999999,-7.66667,139.66667,1.0,69.85
94022023,9402,219.0,2023.0,7030.66,273819.0,38.95,1.0,210.842,60.5,10155.0,1.6,3785.0550000000003,-4.08333,139.08333,1.0,70.43
94032023,9403,218.0,2023.0,17514.0,201004.0,11.48,1.0,204.396,73.5,19122.0,1.0,5170.862,-3.0,139.95,1.0,69.59
94042023,9404,347.0,2023.0,3922.02,174427.0,44.47,1.0,0.0,70.84,13562.0,1.0,3611.2309999999998,-3.54016,135.55511,1.0,71.86
94102023,9410,374.0,2023.0,6526.25,123360.0,18.9,1.0,408.786,57.91,5014.0,1.0,2135.7110000000002,-3.9,136.60001,1.0,69.59
94112023,9411,404.0,2023.0,6477.65,219497.0,33.89,1.0,208.206,50.81,1509.0,1.0,4201.822999999999,-3.67241,137.43896,1.0,70.45
94132023,9413,69.0,2023.0,27108.29,67167.0,2.48,1.0,2.228,63.46,5341.0,1.0,951.82,-5.70519,140.36349,1.0,71.76
94152023,9415,13.0,2023.0,23746.0,109862.0,4.63,1.0,2.9989999999999997,53.19,3145.0,1.1,1696.52,-5.3795,138.46344,1.0,70.8
94162023,9416,496.0,2023.0,17512.0,355315.0,20.29,1.0,930.318,51.19,2900.0,1.3,4987.750000000001,-4.60403,139.58405,1.0,70.22
94172023,9417,382.0,2023.0,15683.0,113347.0,7.23,1.0,70.285,48.18,2369.0,1.0,2198.065,-4.52167,140.29541,1.0,70.31
94182023,9418,484.0,2023.0,14263.0,251413.0,17.63,1.0,983.3820000000002,51.48,2008.0,1.3,4717.081,-3.42661,137.41699,1.0,69.99
94192023,9419,419.0,2023.0,18034.0,42321.0,2.35,1.0,206.46499999999997,65.8,3558.0,1.1,592.128,-2.41667,139.08333,1.0,68.86
94262023,9426,492.0,2023.0,22004.87,37285.0,1.69,1.0,20.0,66.46,2304.0,1.2,559.1360000000001,-2.286,137.01837,1.0,70.0
94282023,9428,311.0,2023.0,23813.91,39083.0,1.64,1.0,71.041,54.08,2143.0,1.0,561.626,-2.23561,137.78229,1.0,70.36
94292023,9429,351.0,2023.0,12941.0,111063.0,8.58,1.0,165.73499999999999,35.19,1512.0,1.0,1763.0520000000004,-4.45093,138.10089,1.0,70.3
94302023,9430,284.0,2023.0,2248.0,202988.0,90.3,1.0,344.46500000000003,50.56,2325.0,1.0,4313.165,-3.91244,138.28766,1.0,69.07
94312023,9431,312.0,2023.0,3743.64,49131.0,13.12,1.0,189.66799999999998,50.22,1408.0,1.1,608.2320000000002,-2.46064,138.45245,1.0,71.41
94322023,9432,497.0,2023.0,4330.29,104416.0,24.11,1.0,581.837,50.87,1559.0,1.2,1599.561,-3.86037,138.47305,1.0,71.1
94352023,9435,217.0,2023.0,3922.02,136756.0,34.87,1.0,68.262,50.19,1405.0,1.1,2254.1770000000006,-3.41016,136.70837,1.0,71.29
94712023,9471,119.0,2023.0,940.0,403859.0,429.64,1.0,6.85,81.14,37797.0,1.0,8828.28,-2.64647,140.77779,1.0,72.31
